index,Country,SubRegion,latitude,longitude,total_ocas
465,Brazil,Brazil,-30.08948326,-51.12800217,2
466,Brazil,Brazil,-30.07534027,-51.21039581,4
467,Brazil,Brazil,-30.04070854,-51.17348862,5
468,Brazil,Brazil,-30.03991509,-51.17276382,2
469,Brazil,Brazil,-30.03469467,-51.19112396,3
470,Brazil,Brazil,-30.03439331,-51.19083405,3
471,Brazil,Brazil,-30.03310013,-51.22999954,36
472,Brazil,Brazil,-30.03101921,-51.22763062,3
473,Brazil,Brazil,-30.03040886,-51.23576355,4
474,Brazil,Brazil,-30.03037834,-51.23566437,3
475,Brazil,Brazil,-30.02926636,-51.21259689,1
476,Brazil,Brazil,-30.02911186,-51.20783234,2
477,Brazil,Brazil,-30.02767372,-51.18221283,1
478,Brazil,Brazil,-30.02581787,-51.18198776,6
479,Brazil,Brazil,-30.01714706,-51.19077301,2
480,Brazil,Brazil,-30.00697136,-51.05225754,1
481,Brazil,Brazil,-30.00148201,-51.19020462,2
482,Brazil,Brazil,-29.99873352,-51.1937561,1
483,Brazil,Brazil,-29.99604225,-51.07580566,1
484,Brazil,Brazil,-29.9924202,-51.05131531,3
485,Brazil,Brazil,-29.97812462,-50.1218071,3
486,Brazil,Brazil,-29.94334602,-51.08982086,1
487,Brazil,Brazil,-29.9247551,-51.17808533,1
488,Brazil,Brazil,-29.92382622,-51.17164993,1
489,Brazil,Brazil,-29.91511154,-51.17876053,2
490,Brazil,Brazil,-29.9096489,-51.17688751,6
491,Brazil,Brazil,-29.8897934,-50.27479935,1
492,Brazil,Brazil,-29.84816742,-51.15184021,1
493,Brazil,Brazil,-29.84776497,-50.520504,1
494,Brazil,Brazil,-29.82569504,-51.1507721,1
495,Brazil,Brazil,-29.78724098,-55.79516602,1
496,Brazil,Brazil,-29.78679276,-51.1406517,2
497,Brazil,Brazil,-29.78492737,-55.78943253,1
498,Brazil,Brazil,-29.76851463,-50.02337647,2
499,Brazil,Brazil,-29.76256943,-50.01572418,2
500,Brazil,Brazil,-29.76231957,-50.02192688,2
501,Brazil,Brazil,-29.76064682,-57.09770203,1
502,Brazil,Brazil,-29.73592567,-51.16960907,2
503,Brazil,Brazil,-29.7134285,-52.42618561,1
504,Brazil,Brazil,-29.69002152,-51.24464035,1
505,Brazil,Brazil,-29.68697357,-53.82012177,1
506,Brazil,Brazil,-29.68683624,-53.80934906,2
507,Brazil,Brazil,-29.68593979,-53.80828095,1
508,Brazil,Brazil,-29.68544388,-51.46543503,2
509,Brazil,Brazil,-29.6848259,-53.809021,1
510,Brazil,Brazil,-29.68425751,-51.12456894,2
511,Brazil,Brazil,-29.6831646,-51.13594437,2
512,Brazil,Brazil,-29.68249512,-51.12003708,3
513,Brazil,Brazil,-29.67864227,-51.05502701,3
514,Brazil,Brazil,-29.64904976,-51.17584229,3
515,Brazil,Brazil,-29.64621353,-50.78461075,2
516,Brazil,Brazil,-29.64461327,-50.78446198,2
517,Brazil,Brazil,-29.63773155,-51.00976944,2
518,Brazil,Brazil,-29.63412094,-51.1671257,2
519,Brazil,Brazil,-29.58488655,-51.08807755,2
520,Brazil,Brazil,-29.46434403,-51.96641159,2
521,Brazil,Brazil,-29.46072197,-51.9763298,1
522,Brazil,Brazil,-29.45211029,-51.30497742,2
523,Brazil,Brazil,-29.42052841,-50.86560059,2
524,Brazil,Brazil,-29.39811707,-51.94796753,2
525,Brazil,Brazil,-29.33750153,-49.7293663,1
526,Brazil,Brazil,-29.33703041,-49.73239517,2
527,Brazil,Brazil,-29.25570107,-51.52917862,3
528,Brazil,Brazil,-29.23853111,-51.86813736,3
529,Brazil,Brazil,-29.1699791,-51.17860031,2
530,Brazil,Brazil,-29.16911697,-51.17877197,2
531,Brazil,Brazil,-29.16670799,-51.51698685,1
532,Brazil,Brazil,-29.16651344,-51.17184067,3
533,Brazil,Brazil,-29.16512108,-51.18080139,1
534,Brazil,Brazil,-29.15613937,-51.20178604,1
535,Brazil,Brazil,-29.10882187,-49.63010025,2
536,Brazil,Brazil,-28.97002792,-51.06620407,2
537,Brazil,Brazil,-28.94703102,-49.48599243,4
538,Brazil,Brazil,-28.92974281,-49.48249435,2
539,Brazil,Brazil,-28.83236122,-49.63680267,1
540,Brazil,Brazil,-28.77862358,-51.61030579,3
541,Brazil,Brazil,-28.74644089,-49.47467423,1
542,Brazil,Brazil,-28.71045876,-51.93311691,2
543,Brazil,Brazil,-28.69628525,-49.37061691,1
544,Brazil,Brazil,-28.68396759,-49.37559128,2
545,Brazil,Brazil,-28.68273163,-49.35215378,1
546,Brazil,Brazil,-28.68057442,-49.37772751,1
547,Brazil,Brazil,-28.67278099,-49.37680817,2
548,Brazil,Brazil,-28.6679554,-49.42350388,1
549,Brazil,Brazil,-28.63649559,-53.10708237,2
550,Brazil,Brazil,-28.61929512,-49.0266571,2
551,Brazil,Brazil,-28.4744606,-48.99373245,2
552,Brazil,Brazil,-28.45069313,-48.96121216,1
553,Brazil,Brazil,-28.38611221,-53.91611862,2
554,Brazil,Brazil,-28.3272934,-49.17874908,1
555,Brazil,Brazil,-28.32619286,-49.17753983,3
556,Brazil,Brazil,-28.28210449,-52.78245163,2
557,Brazil,Brazil,-28.27925682,-49.16461945,1
558,Brazil,Brazil,-28.26747704,-52.42586517,4
559,Brazil,Brazil,-28.26194763,-52.40735245,3
560,Brazil,Brazil,-28.26144028,-49.01821899,1
561,Brazil,Brazil,-28.24528694,-52.38434219,1
562,Brazil,Brazil,-28.0333004,-48.6341362,1
563,Brazil,Brazil,-27.90325546,-53.31425476,2
564,Brazil,Brazil,-27.8698864,-54.48001862,2
565,Brazil,Brazil,-27.86899376,-54.47686386,2
566,Brazil,Brazil,-27.81753159,-50.32766342,4
567,Brazil,Brazil,-27.80001068,-50.30572128,1
568,Brazil,Brazil,-27.68432617,-54.09568787,2
569,Brazil,Brazil,-27.68343353,-48.71249008,2
570,Brazil,Brazil,-27.67340088,-48.64579773,1
571,Brazil,Brazil,-27.6446209,-52.27935791,1
572,Brazil,Brazil,-27.64138794,-48.70532608,1
573,Brazil,Brazil,-27.62552643,-52.26496887,1
574,Brazil,Brazil,-27.60513878,-48.62337494,1
575,Brazil,Brazil,-27.60078239,-48.59378433,2
576,Brazil,Brazil,-27.59780502,-48.61633682,3
577,Brazil,Brazil,-27.59510422,-48.54902649,2
578,Brazil,Brazil,-27.59475708,-48.51912308,1
579,Brazil,Brazil,-27.59142113,-48.58616257,3
580,Brazil,Brazil,-27.58333778,-48.98418427,1
581,Brazil,Brazil,-27.57082176,-48.60847855,6
582,Brazil,Brazil,-27.56901932,-48.60916519,4
583,Brazil,Brazil,-27.55735397,-48.62966538,1
584,Brazil,Brazil,-27.48697853,-48.65237045,1
585,Brazil,Brazil,-27.48662376,-48.64942932,3
586,Brazil,Brazil,-27.47310448,-53.17021942,2
587,Brazil,Brazil,-27.43957901,-48.40578842,1
588,Brazil,Brazil,-27.41462326,-49.78297043,1
589,Brazil,Brazil,-27.35665894,-53.39641953,3
590,Brazil,Brazil,-27.28701973,-50.57904816,2
591,Brazil,Brazil,-27.27296066,-48.84985733,1
592,Brazil,Brazil,-27.26128578,-48.76736069,1
593,Brazil,Brazil,-27.24147415,-48.63324738,3
594,Brazil,Brazil,-27.22890091,-52.02619171,1
595,Brazil,Brazil,-27.21291351,-50.97927475,2
596,Brazil,Brazil,-27.17266274,-51.50289154,1
597,Brazil,Brazil,-27.16830635,-53.70426941,1
598,Brazil,Brazil,-27.11921883,-52.60343933,1
599,Brazil,Brazil,-27.11523819,-50.00566101,1
600,Brazil,Brazil,-27.10549164,-52.61193466,1
601,Brazil,Brazil,-27.10439873,-52.61205292,1
602,Brazil,Brazil,-27.10214996,-52.61882019,2
603,Brazil,Brazil,-27.10093498,-52.61569977,5
604,Brazil,Brazil,-27.09619331,-52.66933823,2
605,Brazil,Brazil,-27.09588051,-52.67412186,1
606,Brazil,Brazil,-27.090765,-48.90885162,2
607,Brazil,Brazil,-27.08023071,-52.62768173,5
608,Brazil,Brazil,-27.02888107,-48.64787674,1
609,Brazil,Brazil,-27.00521851,-48.64133835,1
610,Brazil,Brazil,-26.99604034,-48.64857483,1
611,Brazil,Brazil,-26.99508858,-51.17557526,2
612,Brazil,Brazil,-26.9919014,-48.63727951,1
613,Brazil,Brazil,-26.94077683,-48.9333992,1
614,Brazil,Brazil,-26.92915154,-48.96641541,1
615,Brazil,Brazil,-26.92129517,-49.06487274,2
616,Brazil,Brazil,-26.91734505,-49.06428146,1
617,Brazil,Brazil,-26.90982819,-48.66144943,5
618,Brazil,Brazil,-26.90381813,-48.65716934,1
619,Brazil,Brazil,-26.89499664,-48.67349625,2
620,Brazil,Brazil,-26.88154411,-52.3835144,2
621,Brazil,Brazil,-26.86044884,-49.09551239,3
622,Brazil,Brazil,-26.83588219,-48.63054657,2
623,Brazil,Brazil,-26.83436585,-49.26041412,1
624,Brazil,Brazil,-26.8255558,-49.2734642,6
625,Brazil,Brazil,-26.77897835,-51.0106163,4
626,Brazil,Brazil,-26.77591705,-48.64699936,3
627,Brazil,Brazil,-26.76891327,-48.67332459,1
628,Brazil,Brazil,-26.7338028,-53.51955032,1
629,Brazil,Brazil,-26.65738678,-52.89813232,1
630,Brazil,Brazil,-26.64731598,-52.79423523,1
631,Brazil,Brazil,-26.48945808,-49.07838059,1
632,Brazil,Brazil,-26.48535347,-51.99915314,1
633,Brazil,Brazil,-26.47979546,-49.05803299,2
634,Brazil,Brazil,-26.47584343,-49.08959198,3
635,Brazil,Brazil,-26.36175919,-48.83174133,1
636,Brazil,Brazil,-26.35219193,-52.85039902,1
637,Brazil,Brazil,-26.29972458,-48.84700394,2
638,Brazil,Brazil,-26.29754448,-48.84624481,8
639,Brazil,Brazil,-26.29182625,-48.86808395,3
640,Brazil,Brazil,-26.27523232,-48.8617096,2
641,Brazil,Brazil,-26.26212692,-48.81074905,2
642,Brazil,Brazil,-26.25774765,-48.63376236,1
643,Brazil,Brazil,-26.25130844,-51.08549881,1
644,Brazil,Brazil,-26.22787285,-52.6714592,2
645,Brazil,Brazil,-26.12441444,-49.80447388,1
646,Brazil,Brazil,-26.10124779,-49.43166351,1
647,Brazil,Brazil,-26.07368088,-53.02859497,1
648,Brazil,Brazil,-25.91420555,-53.4728241,2
649,Brazil,Brazil,-25.87602234,-48.57762909,1
650,Brazil,Brazil,-25.86444283,-50.3838768,1
651,Brazil,Brazil,-25.81848335,-48.53639984,3
652,Brazil,Brazil,-25.78325081,-53.30979157,1
653,Brazil,Brazil,-25.72587585,-53.76139832,4
654,Brazil,Brazil,-25.71931267,-53.75994873,1
655,Brazil,Brazil,-25.65779305,-48.45107269,1
656,Brazil,Brazil,-25.64416695,-49.31423187,1
657,Brazil,Brazil,-25.58623123,-49.33802414,1
658,Brazil,Brazil,-25.56933594,-54.57726669,1
659,Brazil,Brazil,-25.54131126,-54.58727264,2
660,Brazil,Brazil,-25.54103088,-49.33769226,1
661,Brazil,Brazil,-25.53859329,-54.58497238,2
662,Brazil,Brazil,-25.536829,-49.20044708,1
663,Brazil,Brazil,-25.50115776,-49.30451965,2
664,Brazil,Brazil,-25.49818039,-49.27826691,1
665,Brazil,Brazil,-25.49794197,-49.17149735,1
666,Brazil,Brazil,-25.49142265,-54.5778656,1
667,Brazil,Brazil,-25.48419571,-54.50850678,2
668,Brazil,Brazil,-25.48397446,-49.2609787,1
669,Brazil,Brazil,-25.46290779,-49.20889664,1
670,Brazil,Brazil,-25.4552784,-49.26701355,2
671,Brazil,Brazil,-25.45370102,-49.25444412,7
672,Brazil,Brazil,-25.44960213,-49.17990875,4
673,Brazil,Brazil,-25.44130325,-49.15874863,1
674,Brazil,Brazil,-25.43816948,-49.27404404,7
675,Brazil,Brazil,-25.43291092,-49.33914948,4
676,Brazil,Brazil,-25.4326973,-49.27786255,4
677,Brazil,Brazil,-25.430439,-50.00152206,1
678,Brazil,Brazil,-25.42939758,-49.2941246,6
679,Brazil,Brazil,-25.42775536,-49.2621994,2
680,Brazil,Brazil,-25.42581558,-49.27653122,1
681,Brazil,Brazil,-25.42477799,-49.2808609,6
682,Brazil,Brazil,-25.42399979,-49.29393768,4
683,Brazil,Brazil,-25.42359734,-49.28038406,4
684,Brazil,Brazil,-25.42124748,-50.0034523,3
685,Brazil,Brazil,-25.4177742,-49.28275299,10
686,Brazil,Brazil,-25.39076233,-51.47130585,1
687,Brazil,Brazil,-25.37989998,-49.25439453,2
688,Brazil,Brazil,-25.37685394,-49.19108963,1
689,Brazil,Brazil,-25.37606049,-49.42417908,2
690,Brazil,Brazil,-25.36317825,-49.29531097,1
691,Brazil,Brazil,-25.34850693,-49.23430252,1
692,Brazil,Brazil,-25.29867554,-54.11044693,2
693,Brazil,Brazil,-25.29011154,-49.22959137,1
694,Brazil,Brazil,-25.10656357,-50.16598892,1
695,Brazil,Brazil,-25.10480118,-50.20322418,2
696,Brazil,Brazil,-25.09533691,-50.16122437,2
697,Brazil,Brazil,-25.09412956,-50.16222382,1
698,Brazil,Brazil,-25.07751465,-50.18910217,1
699,Brazil,Brazil,-24.95861816,-53.45643234,1
700,Brazil,Brazil,-24.95435524,-53.4596138,1
701,Brazil,Brazil,-24.95387268,-53.46731567,3
702,Brazil,Brazil,-24.95102501,-53.44784927,2
703,Brazil,Brazil,-24.94708252,-53.5076294,1
704,Brazil,Brazil,-24.91816902,-53.41752243,1
705,Brazil,Brazil,-24.85841942,-54.33643341,1
706,Brazil,Brazil,-24.7329998,-53.74066925,1
707,Brazil,Brazil,-24.73241806,-53.74068451,1
708,Brazil,Brazil,-24.73166084,-53.73918915,1
709,Brazil,Brazil,-24.62210846,-53.32323837,2
710,Brazil,Brazil,-24.55761147,-54.05681229,1
711,Brazil,Brazil,-24.49707794,-47.84933472,1
712,Brazil,Brazil,-24.49674225,-47.83987045,3
713,Brazil,Brazil,-24.46960068,-53.94989777,5
714,Brazil,Brazil,-24.39932823,-53.51274109,1
715,Brazil,Brazil,-24.28331375,-53.83675385,1
716,Brazil,Brazil,-24.2290802,-46.99994659,1
717,Brazil,Brazil,-24.17830658,-46.77576828,2
718,Brazil,Brazil,-24.17790985,-46.77768707,2
719,Brazil,Brazil,-24.11318588,-49.32420731,2
720,Brazil,Brazil,-24.0935154,-54.25991058,1
721,Brazil,Brazil,-24.08237076,-54.25148392,1
722,Brazil,Brazil,-24.04384232,-46.52228165,3
723,Brazil,Brazil,-24.04256821,-52.37716293,2
724,Brazil,Brazil,-23.99290848,-46.2810173,1
725,Brazil,Brazil,-23.99187088,-46.25549698,1
726,Brazil,Brazil,-23.97188759,-46.3721962,2
727,Brazil,Brazil,-23.96414566,-46.24938583,2
728,Brazil,Brazil,-23.95909882,-46.41167069,3
729,Brazil,Brazil,-23.95728874,-46.3252945,3
730,Brazil,Brazil,-23.95589256,-46.32611084,6
731,Brazil,Brazil,-23.94376755,-46.37994385,2
732,Brazil,Brazil,-23.93773651,-51.58536911,1
733,Brazil,Brazil,-23.87260437,-53.89354324,1
734,Brazil,Brazil,-23.78666115,-46.71450043,1
735,Brazil,Brazil,-23.77929497,-46.53107834,2
736,Brazil,Brazil,-23.76729965,-53.29760361,2
737,Brazil,Brazil,-23.76398087,-52.44303131,1
738,Brazil,Brazil,-23.75832939,-53.29597092,1
739,Brazil,Brazil,-23.73778534,-46.47853851,2
740,Brazil,Brazil,-23.72951317,-46.687603,2
741,Brazil,Brazil,-23.71103096,-46.51124191,2
742,Brazil,Brazil,-23.71025467,-46.65828705,4
743,Brazil,Brazil,-23.69355965,-46.44286346,1
744,Brazil,Brazil,-23.69120979,-46.55090714,2
745,Brazil,Brazil,-23.68776512,-46.45054627,1
746,Brazil,Brazil,-23.68466377,-46.43109894,3
747,Brazil,Brazil,-23.68365669,-52.61972427,1
748,Brazil,Brazil,-23.68078804,-46.50045013,2
749,Brazil,Brazil,-23.67732811,-46.43310165,1
750,Brazil,Brazil,-23.67422295,-46.54360199,10
751,Brazil,Brazil,-23.66874695,-46.80233383,2
752,Brazil,Brazil,-23.66467857,-46.45008087,2
753,Brazil,Brazil,-23.66307831,-46.50760651,5
754,Brazil,Brazil,-23.6604538,-46.53125763,6
755,Brazil,Brazil,-23.65812874,-46.66420364,2
756,Brazil,Brazil,-23.64712715,-47.57514954,1
757,Brazil,Brazil,-23.64514923,-46.7306366,55
758,Brazil,Brazil,-23.63737488,-46.69669724,6
759,Brazil,Brazil,-23.636343,-46.70081711,3
760,Brazil,Brazil,-23.63632774,-46.54211807,3
761,Brazil,Brazil,-23.63468552,-46.67920685,1
762,Brazil,Brazil,-23.62405396,-45.41040039,3
763,Brazil,Brazil,-23.62268829,-46.68729019,6
764,Brazil,Brazil,-23.62161827,-46.69778061,1
765,Brazil,Brazil,-23.61647224,-46.67889023,6
766,Brazil,Brazil,-23.61505127,-46.74352264,7
767,Brazil,Brazil,-23.6109848,-46.74872971,2
768,Brazil,Brazil,-23.61067581,-46.69130325,4
769,Brazil,Brazil,-23.60607719,-46.92040634,2
770,Brazil,Brazil,-23.60536575,-46.72521973,6
771,Brazil,Brazil,-23.60526466,-47.02562332,2
772,Brazil,Brazil,-23.60308456,-46.43054199,2
773,Brazil,Brazil,-23.59785271,-46.8487854,3
774,Brazil,Brazil,-23.59261322,-46.69200897,1
775,Brazil,Brazil,-23.58761597,-46.64054871,12
776,Brazil,Brazil,-23.58201218,-46.5345726,3
777,Brazil,Brazil,-23.57005119,-48.02846146,1
778,Brazil,Brazil,-23.56876373,-48.01935959,2
779,Brazil,Brazil,-23.56868172,-46.70439529,7
780,Brazil,Brazil,-23.56619072,-46.85058975,1
781,Brazil,Brazil,-23.56067276,-46.63489533,1
782,Brazil,Brazil,-23.55942154,-46.39961624,1
783,Brazil,Brazil,-23.55708313,-46.2243042,3
784,Brazil,Brazil,-23.55597496,-51.46461487,1
785,Brazil,Brazil,-23.55587006,-46.84736633,1
786,Brazil,Brazil,-23.55436897,-51.46608353,3
787,Brazil,Brazil,-23.55322266,-46.74728394,8
788,Brazil,Brazil,-23.55217552,-46.73802567,1
789,Brazil,Brazil,-23.55051994,-46.63330841,15
790,Brazil,Brazil,-23.54646874,-46.36834717,1
791,Brazil,Brazil,-23.54448891,-47.45061112,2
792,Brazil,Brazil,-23.54353333,-46.77878189,8
793,Brazil,Brazil,-23.54331017,-46.58288574,1
794,Brazil,Brazil,-23.5413475,-46.55602264,7
795,Brazil,Brazil,-23.5412674,-46.85195923,2
796,Brazil,Brazil,-23.54001236,-46.96879196,2
797,Brazil,Brazil,-23.53841972,-46.64294052,8
798,Brazil,Brazil,-23.53713417,-46.67725372,12
799,Brazil,Brazil,-23.53100586,-46.19973755,4
800,Brazil,Brazil,-23.52971268,-46.68764877,8
801,Brazil,Brazil,-23.52198601,-51.67903137,1
802,Brazil,Brazil,-23.52184296,-46.47536469,7
803,Brazil,Brazil,-23.52139854,-46.3711853,1
804,Brazil,Brazil,-23.52139282,-46.83343887,1
805,Brazil,Brazil,-23.51662445,-46.48476028,3
806,Brazil,Brazil,-23.51585007,-46.36873245,2
807,Brazil,Brazil,-23.51187325,-46.71590805,5
808,Brazil,Brazil,-23.50317764,-46.82720566,46
809,Brazil,Brazil,-23.50261688,-47.45851517,1
810,Brazil,Brazil,-23.50258446,-46.82714081,2
811,Brazil,Brazil,-23.49704361,-47.46195221,3
812,Brazil,Brazil,-23.49404144,-46.37694168,1
813,Brazil,Brazil,-23.49275398,-47.46890259,1
814,Brazil,Brazil,-23.49069786,-46.58003235,9
815,Brazil,Brazil,-23.48768234,-51.79731751,1
816,Brazil,Brazil,-23.48623085,-46.58889008,2
817,Brazil,Brazil,-23.48543358,-46.67492294,3
818,Brazil,Brazil,-23.4852066,-46.36441803,2
819,Brazil,Brazil,-23.48423195,-46.49124146,1
820,Brazil,Brazil,-23.48174095,-47.42326737,2
821,Brazil,Brazil,-23.48096466,-46.42975235,1
822,Brazil,Brazil,-23.47772408,-46.39527893,4
823,Brazil,Brazil,-23.47109985,-46.32493591,2
824,Brazil,Brazil,-23.47070313,-46.84283066,2
825,Brazil,Brazil,-23.46885681,-47.49618912,3
826,Brazil,Brazil,-23.46476746,-46.85839081,1
827,Brazil,Brazil,-23.46430779,-46.8710022,1
828,Brazil,Brazil,-23.45676994,-46.53764725,4
829,Brazil,Brazil,-23.45258331,-46.54217148,5
830,Brazil,Brazil,-23.44943428,-51.98313522,3
831,Brazil,Brazil,-23.4493351,-46.69579697,2
832,Brazil,Brazil,-23.43778229,-46.38291931,2
833,Brazil,Brazil,-23.4366169,-46.57926178,2
834,Brazil,Brazil,-23.43647766,-51.9334259,2
835,Brazil,Brazil,-23.43509674,-45.07575989,2
836,Brazil,Brazil,-23.43347359,-46.8595047,1
837,Brazil,Brazil,-23.4228344,-51.94551468,1
838,Brazil,Brazil,-23.41794586,-51.93583298,2
839,Brazil,Brazil,-23.41696167,-51.94011688,5
840,Brazil,Brazil,-23.41541672,-46.04423523,2
841,Brazil,Brazil,-23.41331101,-51.93085861,2
842,Brazil,Brazil,-23.40962601,-51.89102554,3
843,Brazil,Brazil,-23.4084549,-51.43836212,2
844,Brazil,Brazil,-23.40333557,-46.41668701,2
845,Brazil,Brazil,-23.39532661,-51.88965607,2
846,Brazil,Brazil,-23.38755417,-52.94922638,2
847,Brazil,Brazil,-23.38123703,-51.92203522,1
